seqnames	start	end	strand	bsg_id	gene	locus_tag	operon_id
basu168	1947668	1948264	+	BSGatlas-gene-2140	yngC	BSU_18190	BSGatlas-operon-1045
basu168	1948313	1949512	-	BSGatlas-gene-2141	nrnB	BSU_18200	BSGatlas-operon-1046
basu168	1949682	1951217	-	BSGatlas-gene-2142	yngE	BSU_18210	BSGatlas-operon-1047
basu168	1951228	1952010	-	BSGatlas-gene-2143	yngF	BSU_18220	BSGatlas-operon-1047
basu168	1952031	1952930	-	BSGatlas-gene-2144	yngG	BSU_18230	BSGatlas-operon-1047
basu168	1952945	1953166	-	BSGatlas-gene-2145	yngHB	BSU_18239	BSGatlas-operon-1047
basu168	1953181	1954515	-	BSGatlas-gene-2146	yngH	BSU_18240	BSGatlas-operon-1047
basu168	1954525	1956174	-	BSGatlas-gene-2147	yngI	BSU_18250	BSGatlas-operon-1047
basu168	1956218	1957360	-	BSGatlas-gene-2148	yngJ	BSU_18260	BSGatlas-operon-1047
basu168	1957451	1957756	-	BSGatlas-gene-2149	ynzE	BSU_18270	NA
basu168	166500	168053	+	BSGatlas-gene-215	rrnH-16S	BSU_RRNA_16	NA
basu168	1957746	1957919	-	BSGatlas-gene-2150	NA	BSU_18275	NA
basu168	1958027	1959559	-	BSGatlas-gene-2151	yngK	BSU_18280	BSGatlas-operon-1048
basu168	1959695	1960087	-	BSGatlas-gene-2152	yngL	BSU_18290	BSGatlas-operon-1049
basu168	1960198	1964037	-	BSGatlas-gene-2153	ppsE	BSU_18300	BSGatlas-operon-1050
basu168	1964045	1974856	-	BSGatlas-gene-2154	ppsD	BSU_18310	BSGatlas-operon-1050
basu168	1974881	1982548	-	BSGatlas-gene-2155	ppsC	BSU_18320	BSGatlas-operon-1050
basu168	1982565	1990247	-	BSGatlas-gene-2156	ppsB	BSU_18330	BSGatlas-operon-1050
basu168	1990272	1997957	-	BSGatlas-gene-2157	ppsA	BSU_18340	BSGatlas-operon-1050
basu168	1998340	1999815	-	BSGatlas-gene-2158	dacC	BSU_18350	BSGatlas-operon-1051
basu168	1999849	2000826	-	BSGatlas-gene-2159	galM	BSU_18360	BSGatlas-operon-1051
basu168	168217	171141	+	BSGatlas-gene-216	rrnH-23S	BSU_RRNA_29	NA
basu168	2000960	2002351	-	BSGatlas-gene-2160	yoeA	BSU_18370	BSGatlas-operon-1052
basu168	2002637	2003182	+	BSGatlas-gene-2161	iseA	BSU_18380	BSGatlas-operon-1053
basu168	2003275	2003348	-	BSGatlas-gene-2162	trnSL-Arg1	BSU_TRNA_85	NA
basu168	2003401	2003946	-	BSGatlas-gene-2163	yoeC	BSU_18390	BSGatlas-operon-1054
basu168	2004262	2004492	-	BSGatlas-gene-2164	yoeD	BSU_18400	BSGatlas-operon-1055
basu168	2004677	2006440	+	BSGatlas-gene-2165	ggt	BSU_18410	BSGatlas-operon-1056
basu168	2006541	2007398	-	BSGatlas-gene-2166	yofA	BSU_18420	BSGatlas-operon-1057
basu168	2007526	2008515	+	BSGatlas-gene-2167	yogA	BSU_18430	BSGatlas-operon-1058
basu168	2008572	2010053	-	BSGatlas-gene-2168	gltB	BSU_18440	BSGatlas-operon-1059
basu168	2010070	2014632	-	BSGatlas-gene-2169	gltA	BSU_18450	BSGatlas-operon-1059
basu168	171196	171314	+	BSGatlas-gene-217	rrnH-5S	BSU_RRNA_24	NA
basu168	2014779	2015681	+	BSGatlas-gene-2170	gltC	BSU_18460	BSGatlas-operon-1060
basu168	2015733	2016848	-	BSGatlas-gene-2171	proJ	BSU_18470	BSGatlas-operon-1061
basu168	2016845	2017738	-	BSGatlas-gene-2172	proH	BSU_18480	BSGatlas-operon-1061
basu168	2017886	2018254	-	BSGatlas-gene-2173	rtp	BSU_18490	BSGatlas-operon-1062
basu168	2018554	2019270	-	BSGatlas-gene-2174	yoxD	BSU_18500	BSGatlas-operon-1063
basu168	2019421	2019726	+	BSGatlas-gene-2175	yoxC	BSU_18510	BSGatlas-operon-1064
basu168	2019797	2020567	+	BSGatlas-gene-2176	yoxB	BSU_18520	BSGatlas-operon-1064
basu168	2020611	2021144	+	BSGatlas-gene-2177	yoaA	BSU_18530	BSGatlas-operon-1064
basu168	2021223	2022467	-	BSGatlas-gene-2178	yoaB	BSU_18540	BSGatlas-operon-1065
basu168	2022561	2024024	-	BSGatlas-gene-2179	yoaC	BSU_18550	BSGatlas-operon-1065
basu168	171498	173049	+	BSGatlas-gene-218	rrnG-16S	BSU_RRNA_25	NA
basu168	2024042	2025076	-	BSGatlas-gene-2180	yoaD	BSU_18560	BSGatlas-operon-1065
basu168	2025159	2025251	-	BSGatlas-gene-2181	SAM_mswF	BSU_MISC_RNA_31	BSGatlas-operon-1066
basu168	2025400	2027442	+	BSGatlas-gene-2182	yoaE	BSU_18570	BSGatlas-operon-1067
basu168	2027509	2027802	+	BSGatlas-gene-2183	yoaF	BSU_18580	BSGatlas-operon-1067
basu168	2028175	2028579	-	BSGatlas-gene-2184	yoaG	BSU_18590	BSGatlas-operon-1068
basu168	2028665	2028784	-	BSGatlas-gene-2185	NA	BSU_18595	NA
basu168	2028854	2028976	+	BSGatlas-gene-2186	NA	BSU_18596	BSGatlas-operon-1069
basu168	2029020	2029313	+	BSGatlas-gene-2187	yozQ	BSU_18600	BSGatlas-operon-1070
basu168	2029429	2031114	-	BSGatlas-gene-2188	yoaH	BSU_18610	BSGatlas-operon-1071
basu168	2031439	2032890	+	BSGatlas-gene-2189	yoaI	BSU_18620	BSGatlas-operon-1072
basu168	173213	176141	+	BSGatlas-gene-219	rrnG-23S	BSU_RRNA_27	NA
basu168	2032927	2033625	-	BSGatlas-gene-2190	yoaJ	BSU_18630	BSGatlas-operon-1073
basu168	2033895	2034572	-	BSGatlas-gene-2191	yoaK	BSU_18640	NA
basu168	2034745	2035782	+	BSGatlas-gene-2192	pelB	BSU_18650	NA
basu168	2036039	2036722	+	BSGatlas-gene-2193	yoaM	BSU_18660	BSGatlas-operon-1074
basu168	2037063	2037368	-	BSGatlas-gene-2194	yozS	BSU_18669	BSGatlas-operon-1075
basu168	2037601	2038779	-	BSGatlas-gene-2195	oxdD	BSU_18670	BSGatlas-operon-1076
basu168	2038902	2039390	-	BSGatlas-gene-2196	yoaO	BSU_18680	BSGatlas-operon-1077
basu168	2039415	2039570	-	BSGatlas-gene-2197	NA	BSU_18689	NA
basu168	2039610	2040365	-	BSGatlas-gene-2198	yoaP	BSU_18690	NA
basu168	2040673	2041029	+	BSGatlas-gene-2199	yoaQ	BSU_18700	BSGatlas-operon-1078
basu168	19194	19923	-	BSGatlas-gene-22	S13	NEW_19194_19923_C	BSGatlas-operon-10
basu168	176196	176315	+	BSGatlas-gene-220	rrnG-5S	BSU_RRNA_28	NA
basu168	2040988	2041227	-	BSGatlas-gene-2200	yozT	BSU_18709	BSGatlas-operon-1079
basu168	2041330	2041827	-	BSGatlas-gene-2201	yozF	BSU_18710	BSGatlas-operon-1079
basu168	2041928	2042839	-	BSGatlas-gene-2202	yoaR	BSU_18720	BSGatlas-operon-1079
basu168	2043186	2043668	+	BSGatlas-gene-2203	yoaS	BSU_18730	BSGatlas-operon-1080
basu168	2043678	2043932	+	BSGatlas-gene-2204	yozG	BSU_18740	BSGatlas-operon-1080
basu168	2044038	2044832	+	BSGatlas-gene-2205	yoaT	BSU_18750	BSGatlas-operon-1080
basu168	2044956	2045828	-	BSGatlas-gene-2206	yoaU	BSU_18760	BSGatlas-operon-1081
basu168	2045929	2046807	+	BSGatlas-gene-2207	yoaV	BSU_18770	BSGatlas-operon-1080
basu168	2046980	2047411	-	BSGatlas-gene-2208	yoaW	BSU_18780	BSGatlas-operon-1082
basu168	2047675	2048307	-	BSGatlas-gene-2209	yoaZ	BSU_18790	NA
basu168	177083	178519	+	BSGatlas-gene-221	ybaR	BSU_01580	BSGatlas-operon-58
basu168	2048533	2049453	+	BSGatlas-gene-2210	penP	BSU_18800	BSGatlas-operon-1084
basu168	2049950	2050312	-	BSGatlas-gene-2211	yobA	BSU_18810	NA
basu168	2050373	2050585	-	BSGatlas-gene-2212	yozU	BSU_18819	NA
basu168	2050689	2050952	+	BSGatlas-gene-2213	yobB	BSU_18820	BSGatlas-operon-1085
basu168	2051329	2053929	-	BSGatlas-gene-2214	pps	BSU_18830	BSGatlas-operon-1086
basu168	2053989	2054109	+	BSGatlas-gene-2215	ncr1015	NEW_2053985_2054612	BSGatlas-operon-1087
basu168	2054599	2055240	-	BSGatlas-gene-2216	xynA	BSU_18840	BSGatlas-operon-1088
basu168	2055868	2056107	-	BSGatlas-gene-2217	yozV	BSU_18849	BSGatlas-operon-1089
basu168	2056278	2056616	+	BSGatlas-gene-2218	yobD	BSU_18850	BSGatlas-operon-1090
basu168	2056650	2057006	-	BSGatlas-gene-2219	yozH	BSU_18860	BSGatlas-operon-1091
basu168	178665	179585	+	BSGatlas-gene-222	ybaS	BSU_01590	BSGatlas-operon-59
basu168	2057214	2057579	+	BSGatlas-gene-2220	yozI	BSU_18870	NA
basu168	2057801	2058460	+	BSGatlas-gene-2221	yobE	BSU_18880	BSGatlas-operon-1093
basu168	2058715	2059638	-	BSGatlas-gene-2222	yobF	BSU_18890	BSGatlas-operon-1092
basu168	2059691	2059864	-	BSGatlas-gene-2223	yozW	BSU_18898	NA
basu168	2060009	2060233	+	BSGatlas-gene-2224	yozX	BSU_18899	BSGatlas-operon-1094
basu168	2060237	2060692	-	BSGatlas-gene-2225	yozJ	BSU_18900	BSGatlas-operon-1095
basu168	2060817	2061077	+	BSGatlas-gene-2226	yozY	BSU_18908	BSGatlas-operon-1096
basu168	2061855	2061995	+	BSGatlas-gene-2227	yozZ	BSU_18909	BSGatlas-operon-1097
basu168	2062150	2063265	+	BSGatlas-gene-2228	rapK	BSU_18910	BSGatlas-operon-1098
basu168	2063262	2063384	+	BSGatlas-gene-2229	phrK	BSU_18920	BSGatlas-operon-1098
basu168	179595	180347	-	BSGatlas-gene-223	ybbA	BSU_01600	BSGatlas-operon-60
basu168	2063510	2064163	-	BSGatlas-gene-2230	yobH	BSU_18930	BSGatlas-operon-1099
basu168	2064200	2064547	-	BSGatlas-gene-2231	yozK	BSU_18940	BSGatlas-operon-1099
basu168	2064540	2064833	-	BSGatlas-gene-2232	yozL	BSU_18950	BSGatlas-operon-1099
basu168	2065042	2065377	+	BSGatlas-gene-2233	yozM	BSU_18960	BSGatlas-operon-1100
basu168	2065424	2069029	-	BSGatlas-gene-2234	yobI	BSU_18970	BSGatlas-operon-1101
basu168	2069076	2069168	-	BSGatlas-gene-2235	TERMseq-predicted-riboswitch	NA	BSGatlas-operon-1101
basu168	2069262	2069561	-	BSGatlas-gene-2236	yoyA	BSU_18979	BSGatlas-operon-1101
basu168	2069732	2070115	-	BSGatlas-gene-2237	SR5	BSU_MISC_RNA_74	BSGatlas-operon-1102
basu168	2069821	2070075	+	BSGatlas-gene-2238	SR5	NEW_2069824_2069977	BSGatlas-operon-1103
basu168	2069883	2069975	+	BSGatlas-gene-2239	bsrE	BSU_18978	BSGatlas-operon-1103
basu168	180344	181354	-	BSGatlas-gene-224	feuC	BSU_01610	BSGatlas-operon-60
basu168	2069964	2070126	-	BSGatlas-gene-2240	bsrE	NEW_2069984_2070118_C	BSGatlas-operon-1104
basu168	2070244	2071086	-	BSGatlas-gene-2241	yobJ	BSU_18980	BSGatlas-operon-1105
basu168	2071286	2071744	-	BSGatlas-gene-2242	yobK	BSU_18990	BSGatlas-operon-1106
basu168	2071754	2073556	-	BSGatlas-gene-2243	yobL	BSU_19000	BSGatlas-operon-1107
basu168	2073658	2074215	-	BSGatlas-gene-2244	yobM	BSU_19010	BSGatlas-operon-1108
basu168	2074343	2075779	+	BSGatlas-gene-2245	yobN	BSU_19020	BSGatlas-operon-1109
basu168	2076206	2078626	+	BSGatlas-gene-2246	yobO	BSU_19030	BSGatlas-operon-1109
basu168	2079094	2079203	+	BSGatlas-gene-2247	bsrF	BSU_MISC_RNA_75	BSGatlas-operon-1111
basu168	2079214	2079546	-	BSGatlas-gene-2248	csaA	BSU_19040	BSGatlas-operon-1110
basu168	2079611	2080336	-	BSGatlas-gene-2249	yobQ	BSU_19050	BSGatlas-operon-1110
basu168	181347	182351	-	BSGatlas-gene-225	feuB	BSU_01620	BSGatlas-operon-60
basu168	2080351	2081094	-	BSGatlas-gene-2250	yobR	BSU_19060	BSGatlas-operon-1110
basu168	2081172	2081747	-	BSGatlas-gene-2251	yobS	BSU_19070	BSGatlas-operon-1110
basu168	2081753	2082454	-	BSGatlas-gene-2252	yobT	BSU_19080	BSGatlas-operon-1110
basu168	2082531	2083013	-	BSGatlas-gene-2253	yobU	BSU_19090	BSGatlas-operon-1112
basu168	2083067	2084008	-	BSGatlas-gene-2254	yobV	BSU_19100	BSGatlas-operon-1113
basu168	2084214	2084759	+	BSGatlas-gene-2255	yobW	BSU_19110	BSGatlas-operon-1114
basu168	2084786	2085109	-	BSGatlas-gene-2256	czrA	BSU_19120	BSGatlas-operon-1115
basu168	2085303	2085980	+	BSGatlas-gene-2257	yocA	BSU_19130	BSGatlas-operon-1116
basu168	2086070	2086606	-	BSGatlas-gene-2258	yozB	BSU_19140	BSGatlas-operon-1117
basu168	2086743	2087525	-	BSGatlas-gene-2259	yocB	BSU_19150	BSGatlas-operon-1118
basu168	182370	183323	-	BSGatlas-gene-226	feuA	BSU_01630	BSGatlas-operon-60
basu168	2087696	2088193	+	BSGatlas-gene-2260	yocC	BSU_19160	BSGatlas-operon-1119
basu168	2088257	2089234	+	BSGatlas-gene-2261	yocD	BSU_19170	BSGatlas-operon-1119
basu168	2089396	2090454	+	BSGatlas-gene-2262	des	BSU_19180	BSGatlas-operon-1120
basu168	2090574	2091686	+	BSGatlas-gene-2263	desK	BSU_19190	BSGatlas-operon-1121
basu168	2091705	2092304	+	BSGatlas-gene-2264	desR	BSU_19200	BSGatlas-operon-1121
basu168	2092326	2092824	-	BSGatlas-gene-2265	S731	NEW_2092326_2092824_C	BSGatlas-operon-1122
basu168	2092817	2093011	+	BSGatlas-gene-2266	S732	NEW_2092817_2093011	BSGatlas-operon-1123
basu168	2092899	2093762	-	BSGatlas-gene-2267	yocH	BSU_19210	BSGatlas-operon-1124
basu168	2093013	2093780	+	BSGatlas-gene-2268	S733	NEW_2093013_2093780	NA
basu168	2094010	2095785	-	BSGatlas-gene-2269	recQ	BSU_19220	BSGatlas-operon-1124
basu168	183414	185003	-	BSGatlas-gene-227	btr	BSU_01640	BSGatlas-operon-61
basu168	2095909	2096113	-	BSGatlas-gene-2270	bsrB	BSU_MISC_RNA_32	BSGatlas-operon-1124
basu168	2096350	2096976	-	BSGatlas-gene-2271	azoR1	BSU_19230	BSGatlas-operon-1124
basu168	2097126	2097617	-	BSGatlas-gene-2272	yocK	BSU_19240	BSGatlas-operon-1125
basu168	2097692	2098024	-	BSGatlas-gene-2273	yocL	BSU_19250	BSGatlas-operon-1126
basu168	2098102	2098329	+	BSGatlas-gene-2274	yoyB	BSU_19259	BSGatlas-operon-1127
basu168	2098316	2098792	-	BSGatlas-gene-2275	yocM	BSU_19260	BSGatlas-operon-1128
basu168	2098859	2099122	+	BSGatlas-gene-2276	yozN	BSU_19270	BSGatlas-operon-1127
basu168	2099127	2099360	+	BSGatlas-gene-2277	yocN	BSU_19280	BSGatlas-operon-1127
basu168	2099446	2099790	-	BSGatlas-gene-2278	yozO	BSU_19290	BSGatlas-operon-1129
basu168	185194	186438	-	BSGatlas-gene-228	ybbC	BSU_01650	BSGatlas-operon-62
basu168	2100147	2100350	-	BSGatlas-gene-2280	yozC	BSU_19300	BSGatlas-operon-1131
basu168	2100580	2102067	+	BSGatlas-gene-2281	dhaS	BSU_19310	BSGatlas-operon-1132
basu168	2102168	2104066	+	BSGatlas-gene-2282	sqhC	BSU_19320	BSGatlas-operon-1133
basu168	2104056	2104901	+	BSGatlas-gene-2283	sodF	BSU_19330	BSGatlas-operon-1133
basu168	2104934	2106271	-	BSGatlas-gene-2284	yocR	BSU_19340	BSGatlas-operon-1134
basu168	2106490	2107455	+	BSGatlas-gene-2285	yocS	BSU_19350	BSGatlas-operon-1135
basu168	2107505	2108758	-	BSGatlas-gene-2286	odhB	BSU_19360	BSGatlas-operon-1136
basu168	2108774	2111608	-	BSGatlas-gene-2287	odhA	BSU_19370	BSGatlas-operon-1136
basu168	2111837	2113753	-	BSGatlas-gene-2288	yojO	BSU_19380	BSGatlas-operon-1137
basu168	2113764	2114678	-	BSGatlas-gene-2289	yojN	BSU_19390	BSGatlas-operon-1137
basu168	186452	188380	-	BSGatlas-gene-229	nagZ	BSU_01660	BSGatlas-operon-62
basu168	2114742	2115332	-	BSGatlas-gene-2290	yojM	BSU_19400	BSGatlas-operon-1138
basu168	2115425	2116669	-	BSGatlas-gene-2291	cwlS	BSU_19410	BSGatlas-operon-1138
basu168	2117051	2118268	-	BSGatlas-gene-2292	yojK	BSU_19420	BSGatlas-operon-1139
basu168	2118504	2119127	-	BSGatlas-gene-2293	cdaS	BSU_19430	BSGatlas-operon-1140
basu168	2119393	2120751	+	BSGatlas-gene-2294	yojI	BSU_19440	BSGatlas-operon-1141
basu168	2120767	2121615	+	BSGatlas-gene-2295	rsbRC	BSU_19450	BSGatlas-operon-1141
basu168	2121641	2122306	-	BSGatlas-gene-2296	bshB2	BSU_19460	BSGatlas-operon-1142
basu168	2122325	2122675	-	BSGatlas-gene-2297	yojF	BSU_19470	BSGatlas-operon-1142
basu168	2122672	2122950	-	BSGatlas-gene-2298	yoyC	BSU_19479	BSGatlas-operon-1142
basu168	2123026	2123922	-	BSGatlas-gene-2299	yojE	BSU_19480	BSGatlas-operon-1142
basu168	19968	20558	+	BSGatlas-gene-23	pdxT	BSU_00120	BSGatlas-operon-9
basu168	188408	189733	-	BSGatlas-gene-230	amiE	BSU_01670	BSGatlas-operon-62
basu168	2124021	2124494	+	BSGatlas-gene-2300	gerT	BSU_19490	BSGatlas-operon-1143
basu168	2124529	2124765	-	BSGatlas-gene-2301	yojB	BSU_19510	BSGatlas-operon-1144
basu168	2124850	2126184	-	BSGatlas-gene-2302	yojA	BSU_19520	BSGatlas-operon-1144
basu168	2126549	2126938	+	BSGatlas-gene-2303	yodA	BSU_19530	BSGatlas-operon-1145
basu168	2127345	2127683	-	BSGatlas-gene-2304	yodB	BSU_19540	BSGatlas-operon-1146
basu168	2127813	2128421	+	BSGatlas-gene-2305	yodC	BSU_19550	BSGatlas-operon-1147
basu168	2128464	2129066	-	BSGatlas-gene-2306	mhqD	BSU_19560	BSGatlas-operon-1148
basu168	2129082	2129993	-	BSGatlas-gene-2307	mhqE	BSU_19570	BSGatlas-operon-1148
basu168	2130177	2130377	+	BSGatlas-gene-2308	yoyD	BSU_19579	BSGatlas-operon-1149
basu168	2130377	2131867	+	BSGatlas-gene-2309	yodF	BSU_19580	BSGatlas-operon-1149
basu168	189790	191157	-	BSGatlas-gene-231	murP	BSU_01680	BSGatlas-operon-62
basu168	2131902	2133302	-	BSGatlas-gene-2310	ctpA	BSU_19590	BSGatlas-operon-1150
basu168	2133455	2134156	+	BSGatlas-gene-2311	yodH	BSU_19600	BSGatlas-operon-1151
basu168	2134244	2134495	+	BSGatlas-gene-2312	yodI	BSU_19610	BSGatlas-operon-1151
basu168	2134566	2135387	-	BSGatlas-gene-2313	ldcB	BSU_19620	BSGatlas-operon-1152
basu168	2135470	2136171	-	BSGatlas-gene-2314	deoD	BSU_19630	BSGatlas-operon-1152
basu168	2136373	2136498	+	BSGatlas-gene-2315	yoyE	BSU_19639	BSGatlas-operon-1153
basu168	2136538	2136852	-	BSGatlas-gene-2316	yodL	BSU_19640	BSGatlas-operon-1154
basu168	2136913	2137524	-	BSGatlas-gene-2317	pgpB	BSU_19650	BSGatlas-operon-1155
basu168	2137602	2137778	-	BSGatlas-gene-2318	yozD	BSU_19660	BSGatlas-operon-1156
basu168	2137897	2138040	+	BSGatlas-gene-2319	yoyF	BSU_19669	BSGatlas-operon-1157
basu168	191183	192034	-	BSGatlas-gene-232	murR	BSU_01690	BSGatlas-operon-62
basu168	2138037	2138717	-	BSGatlas-gene-2320	yodN	BSU_19670	BSGatlas-operon-1156
basu168	2138868	2139092	-	BSGatlas-gene-2321	yozE	BSU_19680	BSGatlas-operon-1158
basu168	2139179	2139457	-	BSGatlas-gene-2322	yokU	BSU_19689	BSGatlas-operon-1158
basu168	2139454	2140869	-	BSGatlas-gene-2323	kamA	BSU_19690	BSGatlas-operon-1158
basu168	2140898	2141725	-	BSGatlas-gene-2324	yodP	BSU_19700	BSGatlas-operon-1158
basu168	2141703	2143013	-	BSGatlas-gene-2325	yodQ	BSU_19710	BSGatlas-operon-1158
basu168	2143022	2143675	-	BSGatlas-gene-2326	yodR	BSU_19720	BSGatlas-operon-1158
basu168	2143660	2144349	-	BSGatlas-gene-2327	yodS	BSU_19730	BSGatlas-operon-1158
basu168	2144356	2145690	-	BSGatlas-gene-2328	yodT	BSU_19740	BSGatlas-operon-1158
basu168	2145671	2145826	-	BSGatlas-gene-2329	NA	BSU_19745	NA
basu168	192051	192965	-	BSGatlas-gene-233	murQ	BSU_01700	BSGatlas-operon-62
basu168	2145820	2146053	-	BSGatlas-gene-2330	yoyG	BSU_19749	BSGatlas-operon-1159
basu168	2145820	2145933	-	BSGatlas-gene-2331	yoyG	BSU19749	BSGatlas-operon-1159
basu168	2146013	2146792	-	BSGatlas-gene-2332	cgeE	BSU_19750	BSGatlas-operon-1160
basu168	2146821	2148101	-	BSGatlas-gene-2333	cgeD	BSU_19760	BSGatlas-operon-1160
basu168	2148166	2148471	-	BSGatlas-gene-2334	cgeC	BSU_19770	BSGatlas-operon-1160
basu168	2148676	2149077	+	BSGatlas-gene-2335	cgeA	BSU_19780	BSGatlas-operon-1161
basu168	2149084	2150037	+	BSGatlas-gene-2336	cgeB	BSU_19790	BSGatlas-operon-1161
basu168	2150108	2151256	-	BSGatlas-gene-2337	phy	BSU_19800	BSGatlas-operon-1162
basu168	2151626	2152045	+	BSGatlas-gene-2338	yodU	BSU_19810	BSGatlas-operon-1163
basu168	2152086	2152262	-	BSGatlas-gene-2339	sprB	BSU_19820	BSGatlas-operon-1164
basu168	193075	193557	-	BSGatlas-gene-234	ybbJ	BSU_01710	NA
basu168	2152265	2152852	-	BSGatlas-gene-2340	yotM	BSU_19830	BSGatlas-operon-1164
basu168	2152927	2153169	+	BSGatlas-gene-2341	yotL	BSU_19840	BSGatlas-operon-1165
basu168	2153171	2153356	-	BSGatlas-gene-2342	yotK	BSU_19850	BSGatlas-operon-1164
basu168	2153440	2153652	-	BSGatlas-gene-2343	yotJ	BSU_19860	BSGatlas-operon-1164
basu168	2153718	2154080	-	BSGatlas-gene-2344	yotI	BSU_19870	BSGatlas-operon-1164
basu168	2154077	2154250	-	BSGatlas-gene-2345	yotH	BSU_19880	BSGatlas-operon-1164
basu168	2154266	2154583	-	BSGatlas-gene-2346	yotG	BSU_19890	BSGatlas-operon-1164
basu168	2154596	2154673	-	BSGatlas-gene-2347	yotF	BSU_19900	BSGatlas-operon-1164
basu168	2154705	2154851	-	BSGatlas-gene-2348	yotE	BSU_19910	BSGatlas-operon-1164
basu168	2154781	2154972	+	BSGatlas-gene-2349	NA	BSU_19915	NA
basu168	193570	194025	-	BSGatlas-gene-235	ybbK	BSU_01720	BSGatlas-operon-63
basu168	2154887	2155018	-	BSGatlas-gene-2350	yotD	BSU_19920	BSGatlas-operon-1164
basu168	2155058	2155249	-	BSGatlas-gene-2351	yotC	BSU_19930	BSGatlas-operon-1164
basu168	2155293	2156120	-	BSGatlas-gene-2352	yotB	BSU_19940	BSGatlas-operon-1164
basu168	2156239	2156457	+	BSGatlas-gene-2353	sspC	BSU_19950	BSGatlas-operon-1166
basu168	2156757	2157110	-	BSGatlas-gene-2354	yosX	BSU_19970	BSGatlas-operon-1164
basu168	2157341	2157682	-	BSGatlas-gene-2355	yosW	BSU_19980	NA
basu168	2157829	2158119	-	BSGatlas-gene-2356	yosV	BSU_19990	NA
basu168	2158120	2158287	-	BSGatlas-gene-2357	yojW	BSU_19999	NA
basu168	2158439	2158684	+	BSGatlas-gene-2358	yosU	BSU_20000	BSGatlas-operon-1167
basu168	2158724	2159173	-	BSGatlas-gene-2359	yosT	BSU_20010	BSGatlas-operon-1168
basu168	194204	194279	+	BSGatlas-gene-236	trnSL-Glu2	BSU_TRNA_75	BSGatlas-operon-64
basu168	2159268	2159696	-	BSGatlas-gene-2360	yosS	BSU_20020	NA
basu168	2159742	2159984	-	BSGatlas-gene-2361	yosR	BSU_20030	NA
basu168	2159981	2161778	-	BSGatlas-gene-2362	yosP	BSU_20040	BSGatlas-operon-1169
basu168	2160390	2161194	-	BSGatlas-gene-2363	srdFi	BSU_MISC_RNA_76	NA
basu168	2160565	2161086	-	BSGatlas-gene-2364	yosQ	BSU_20050	NA
basu168	2160964	2161207	-	BSGatlas-gene-2365	Intron-gpI	NA	NA
basu168	2162108	2165614	-	BSGatlas-gene-2366	nrdEB	BSU_20060	BSGatlas-operon-1170
basu168	2163068	2164222	-	BSGatlas-gene-2367	nrdEB	BSU_20060	NA
basu168	2164643	2164904	-	BSGatlas-gene-2368	srdEi	BSU_MISC_RNA_33	BSGatlas-operon-1171
basu168	2165577	2165972	-	BSGatlas-gene-2369	yosM	BSU_20070	BSGatlas-operon-1172
basu168	194282	194358	+	BSGatlas-gene-237	trnSL-Val1	BSU_TRNA_78	BSGatlas-operon-64
basu168	2165972	2166325	-	BSGatlas-gene-2370	yosL	BSU_20080	NA
basu168	2166413	2166613	-	BSGatlas-gene-2371	yosK	BSU_20090	NA
basu168	2166658	2166852	-	BSGatlas-gene-2372	yosJ	BSU_20100	NA
basu168	2166873	2167007	-	BSGatlas-gene-2373	yosI	BSU_20110	NA
basu168	2167039	2167509	-	BSGatlas-gene-2374	yosH	BSU_20120	NA
basu168	2167570	2167932	-	BSGatlas-gene-2375	yosG	BSU_20130	NA
basu168	2167975	2168100	-	BSGatlas-gene-2376	yosF	BSU_20140	NA
basu168	2168114	2168461	-	BSGatlas-gene-2377	yosE	BSU_20150	NA
basu168	2168476	2168871	-	BSGatlas-gene-2378	yosD	BSU_20160	NA
basu168	2168910	2169452	-	BSGatlas-gene-2379	yosC	BSU_20170	NA
basu168	194362	194435	+	BSGatlas-gene-238	trnSL-Thr1	BSU_TRNA_76	BSGatlas-operon-64
basu168	2169497	2169676	-	BSGatlas-gene-2380	yosB	BSU_20180	NA
basu168	2169807	2169926	+	BSGatlas-gene-2381	yosA	BSU_20190	BSGatlas-operon-1173
basu168	2170030	2170242	-	BSGatlas-gene-2382	yorZ	BSU_20200	NA
basu168	2170309	2170491	-	BSGatlas-gene-2383	yorY	BSU_20210	NA
basu168	2170504	2170731	-	BSGatlas-gene-2384	yorX	BSU_20220	NA
basu168	2170771	2171136	-	BSGatlas-gene-2385	yorW	BSU_20230	NA
basu168	2171139	2171357	-	BSGatlas-gene-2386	yorV	BSU_20240	NA
basu168	2171401	2172732	-	BSGatlas-gene-2387	mtbP	BSU_20250	NA
basu168	2172781	2172900	-	BSGatlas-gene-2388	yorT	BSU_20260	NA
basu168	2172932	2173450	-	BSGatlas-gene-2389	yorS	BSU_20270	NA
basu168	194457	194542	+	BSGatlas-gene-239	trnSL-Tyr1	BSU_TRNA_77	BSGatlas-operon-64
basu168	2173459	2173956	-	BSGatlas-gene-2390	yorR	BSU_20280	NA
basu168	2173956	2174111	-	BSGatlas-gene-2391	yorQ	BSU_20290	NA
basu168	2174104	2174319	-	BSGatlas-gene-2392	yorP	BSU_20300	NA
basu168	2174352	2174549	-	BSGatlas-gene-2393	yorO	BSU_20310	NA
basu168	2174585	2174734	-	BSGatlas-gene-2394	yorN	BSU_20320	BSGatlas-operon-1175
